Gender,Attendance Rate (%),Course Engagement (%),Previous Academic Performance (%),Study Hours,Extracurricular,Mother Qualification,Father Qualification,Health Issues,Disciplinary Actions,Learning Disabilities,Socioeconomic Status,Risk
0,94,53,44,7,0,0,0,0,0,0,0,0
0,60,35,33,14,0,1,0,0,1,0,1,1
1,90,82,49,5,0,2,2,1,0,1,1,1
0,93,82,89,5,1,1,2,0,1,1,1,1
0,52,43,62,9,1,2,2,1,0,1,2,0
1,93,45,84,17,0,1,1,1,0,0,1,1
1,82,92,32,13,0,2,1,0,1,1,1,0
1,90,57,99,2,1,2,1,1,1,1,0,1
0,59,88,80,18,0,2,0,0,0,1,0,1
1,83,59,87,5,1,0,0,1,1,0,1,1
1,73,48,97,14,1,0,2,1,1,1,1,1
1,97,56,91,3,1,0,2,1,1,0,0,1
0,55,35,94,2,0,0,1,0,1,1,2,1
1,63,81,90,3,1,1,0,0,1,0,2,1
1,64,40,78,7,0,0,1,0,1,0,0,1
1,72,45,48,6,0,2,2,1,1,0,1,1
1,94,31,58,11,1,1,0,0,0,1,2,0
0,72,86,46,16,1,0,1,1,0,1,1,1
1,62,84,89,9,1,0,1,0,0,0,2,1
0,85,61,77,17,1,2,2,0,1,1,2,0
1,71,92,37,6,0,2,0,0,0,1,2,1
0,94,88,94,5,1,0,2,1,0,0,2,0
1,85,71,38,11,1,0,1,0,0,0,0,1
1,68,38,61,18,1,0,0,1,0,0,1,1
1,96,36,38,4,0,1,1,1,0,0,2,1
1,64,75,42,7,1,1,2,1,1,0,2,0
0,87,86,93,4,1,2,0,1,1,1,1,1
0,81,44,48,10,0,0,1,1,0,0,2,0
0,53,58,82,18,1,0,2,1,0,1,0,1
1,91,48,94,15,0,1,2,1,0,0,1,0
1,83,54,67,8,1,1,2,1,0,0,2,0
1,54,54,34,4,1,1,0,0,1,1,0,0
0,88,90,83,9,0,0,2,1,0,0,0,1
0,69,96,45,7,1,1,0,0,0,0,0,0
1,70,60,37,12,0,2,2,0,0,1,1,0
1,79,84,75,5,1,0,2,0,1,1,1,1
0,78,76,34,16,1,2,0,0,0,1,1,0
0,83,70,98,18,1,1,2,1,1,0,0,0
0,85,60,66,14,0,0,2,1,1,1,0,1
1,75,42,49,19,0,2,1,1,1,0,2,1
1,99,70,51,19,0,2,1,1,0,0,1,0
0,50,90,94,14,0,2,2,0,1,1,2,1
0,67,53,90,8,0,0,0,1,0,1,0,0
1,67,67,74,13,0,2,2,0,0,0,1,1
1,62,46,61,13,0,2,2,0,1,1,2,1
0,78,54,56,16,1,2,1,1,1,1,1,0
0,62,55,73,2,0,0,0,0,0,1,0,0
0,63,39,43,10,0,0,1,0,1,1,0,0
1,58,40,57,2,1,2,1,0,0,0,1,1
0,67,51,82,8,0,2,2,1,1,1,0,0
1,92,58,95,7,0,2,2,0,1,1,1,1
1,64,83,81,11,0,0,1,0,1,0,0,0
1,65,78,68,15,0,2,1,1,1,0,2,1
0,80,64,35,17,1,0,1,1,0,1,0,0
1,57,41,87,12,1,1,1,0,0,0,0,0
0,90,73,99,19,1,2,2,0,1,0,0,1
1,76,71,65,11,0,0,0,1,0,1,2,1
1,83,54,52,10,1,0,0,1,0,0,2,0
1,53,84,90,14,1,2,2,0,0,0,2,0
0,97,54,54,5,0,2,0,0,1,1,0,1
1,77,65,42,1,0,1,1,1,0,1,0,1
0,95,63,70,6,0,2,1,1,1,0,2,1
0,99,96,93,19,1,2,2,0,0,0,2,1
0,71,71,38,13,0,1,0,1,1,0,2,1
0,95,47,65,4,1,2,2,1,0,1,1,1
1,81,58,33,16,1,0,0,0,0,1,1,0
0,57,54,38,18,1,0,1,1,1,1,0,0
0,87,52,73,1,1,0,0,1,0,0,1,1
0,70,76,57,4,0,0,0,1,1,1,0,0
1,80,82,85,15,0,1,0,1,1,0,2,0
0,60,41,85,10,1,2,0,1,0,0,1,0
0,57,71,45,2,0,2,2,1,1,1,0,0
1,92,46,54,5,1,0,1,0,0,0,0,0
0,60,60,88,18,0,0,1,0,1,0,2,1
0,76,48,35,15,1,2,0,1,0,1,0,0
0,81,71,50,7,0,2,2,1,0,1,0,1
0,96,95,97,1,1,2,1,0,0,0,1,1
1,63,89,57,6,0,1,0,1,0,0,2,1
0,97,30,34,7,0,1,2,1,1,0,0,0
0,66,92,92,5,0,2,0,1,1,1,2,1
1,54,51,34,6,1,1,1,0,0,0,2,1
0,85,75,30,6,0,1,2,0,0,1,1,1
1,88,37,85,18,1,2,2,0,0,0,2,0
0,89,38,54,10,1,0,2,0,1,1,1,1
1,50,51,84,18,0,1,2,0,0,0,2,0
1,61,33,61,18,1,2,2,0,0,0,0,1
0,77,41,84,2,0,0,0,1,1,1,1,0
0,92,34,88,18,1,2,0,0,0,1,2,1
0,50,32,64,15,1,0,0,1,0,1,1,1
1,75,71,43,8,1,1,2,1,1,0,0,1
0,58,86,99,12,1,2,1,1,0,1,2,1
0,55,63,85,15,1,1,0,0,1,1,0,1
0,88,67,46,18,0,1,0,1,1,1,1,1
0,65,88,61,12,1,2,2,0,1,0,2,0
0,51,91,41,8,0,2,1,0,1,0,0,0
1,54,33,42,4,1,0,2,0,1,0,1,0
0,68,85,44,5,1,1,1,1,0,0,1,0
0,88,55,44,9,1,1,2,0,1,0,0,0
1,56,89,59,10,1,1,1,0,0,1,1,0
1,55,64,59,13,1,1,0,1,0,0,1,1
0,53,37,56,12,1,2,0,1,1,0,1,1
0,65,66,80,17,1,1,0,0,0,1,1,0
0,67,49,32,1,1,0,1,1,0,0,0,0
1,59,44,96,6,1,2,1,0,1,1,0,1
1,70,84,92,14,1,1,2,0,1,1,2,0
0,91,56,92,1,0,2,1,1,0,1,0,0
1,76,42,45,6,0,2,1,0,1,1,2,0
1,82,89,77,3,1,0,2,1,0,0,2,0
0,56,85,79,1,0,0,1,0,1,1,1,0
0,99,33,94,8,1,0,2,0,0,0,2,0
1,53,33,56,3,1,0,0,0,1,0,1,1
1,87,97,45,17,0,1,1,0,1,0,2,0
0,87,49,95,19,0,2,2,0,0,1,2,0
1,82,31,37,19,0,1,0,1,1,0,0,0
0,79,64,58,11,1,0,0,0,1,0,0,0
1,54,52,47,19,0,0,2,0,1,0,2,1
1,89,62,79,5,1,1,2,0,0,0,1,1
0,96,33,79,19,1,1,0,1,0,0,0,1
1,72,30,90,4,1,0,2,0,1,0,0,1
1,89,70,42,16,1,2,0,0,1,1,0,0
0,76,91,51,2,1,2,1,0,0,1,2,1
1,98,58,69,12,0,0,1,0,1,0,0,0
1,77,51,90,16,0,1,0,0,1,1,0,0
0,82,30,49,2,1,0,2,0,0,1,0,0
0,56,95,81,17,0,1,1,1,0,1,0,1
1,62,42,44,15,0,0,2,0,1,1,0,0
0,99,32,70,14,1,1,1,1,1,0,1,1
0,71,46,78,17,1,2,0,0,1,1,2,0
0,57,72,53,3,0,2,0,1,0,1,0,1
1,73,87,89,18,0,0,2,0,0,0,1,0
0,58,68,51,17,0,0,2,1,0,0,1,0
0,88,97,85,18,1,2,2,1,1,0,1,1
0,94,93,75,3,1,0,1,0,0,0,1,1
0,98,98,33,15,0,2,2,1,1,0,0,1
1,79,99,97,4,1,0,1,0,0,0,2,1
0,68,95,52,18,0,0,0,1,0,1,1,0
1,57,69,76,4,0,0,1,0,1,1,2,0
0,79,33,41,5,0,1,0,1,1,0,0,0
0,77,32,94,14,0,1,0,0,0,0,2,1
0,57,71,34,2,1,0,1,0,1,0,1,1
1,70,54,36,9,1,2,0,0,1,1,0,1
1,81,91,81,14,1,2,2,1,0,0,2,0
1,78,84,31,8,0,0,2,1,1,1,1,1
0,97,58,30,3,0,0,1,1,0,0,2,0
1,63,45,49,2,0,1,2,0,0,1,0,1
0,89,64,93,4,1,1,1,1,1,1,0,1
0,97,88,31,1,1,2,0,1,0,1,0,1
0,76,43,63,3,1,2,0,0,0,1,1,1
1,96,67,31,11,1,0,1,0,1,0,1,1
0,95,34,50,11,0,1,1,1,0,1,1,0
0,70,44,72,16,0,0,2,1,0,0,0,1
1,54,52,63,11,0,1,0,0,1,1,2,0
0,84,75,55,8,0,0,1,0,1,0,0,0
0,65,77,64,17,1,1,0,1,0,1,1,1
0,87,97,71,7,0,0,0,1,1,0,2,1
1,63,99,59,19,1,0,1,1,0,0,2,1
1,93,46,92,15,1,1,2,1,1,1,1,1
0,75,52,38,12,0,2,0,0,0,0,2,1
0,82,99,47,11,0,0,1,0,0,0,2,1
1,97,58,30,11,1,2,0,0,0,0,2,1
1,87,40,46,1,0,0,0,0,0,1,0,0
1,67,95,91,16,1,1,0,1,0,1,1,1
0,71,96,86,8,0,2,1,1,0,1,1,0
0,85,34,84,12,0,2,2,0,0,1,0,0
1,51,97,99,18,0,1,1,1,1,0,1,0
1,68,62,89,19,0,2,0,0,1,0,1,1
1,93,62,54,2,1,0,1,0,0,0,1,1
1,97,57,88,2,0,1,2,0,1,0,0,1
0,54,42,88,7,0,0,1,1,0,1,2,1
0,51,97,86,17,0,1,2,0,1,0,0,1
1,71,69,73,18,0,2,1,0,1,0,2,1
1,52,82,57,17,0,0,0,1,1,0,0,0
0,82,57,85,8,0,0,2,0,1,1,2,0
1,64,79,81,14,1,0,1,0,1,0,1,1
1,95,71,61,9,1,1,2,0,0,0,0,1
0,63,67,42,3,0,2,2,1,1,1,1,1
0,84,47,65,19,0,0,2,1,0,1,1,0
1,70,85,43,12,1,1,1,0,0,1,0,1
0,80,79,58,4,0,2,2,0,0,1,2,1
1,88,48,88,19,0,2,2,1,1,1,2,1
1,94,75,60,12,0,2,2,0,1,0,0,0
1,89,87,40,3,0,0,1,0,1,0,1,0
1,72,71,60,13,1,0,1,0,0,1,2,0
1,89,79,41,17,1,2,0,0,1,1,1,1
0,55,69,70,6,1,0,0,1,0,1,0,1
1,83,86,32,4,1,0,1,0,1,1,2,1
1,77,49,40,13,1,0,0,1,1,0,1,1
1,72,70,39,9,0,1,1,1,0,0,2,0
0,57,77,31,17,1,2,1,0,0,0,0,1
0,56,93,70,9,0,1,2,1,0,0,2,0
1,61,70,60,16,0,2,2,0,1,1,2,1
1,62,58,76,5,0,0,0,1,1,0,1,1
1,75,33,91,3,0,1,2,0,0,0,0,1
0,62,94,89,7,1,0,1,1,0,1,0,1
0,51,45,59,16,0,1,1,1,0,1,1,0
1,79,51,70,18,0,2,2,1,0,1,2,0
0,97,88,67,17,1,2,0,0,0,1,0,0
1,95,56,72,18,0,1,2,0,0,0,0,1
1,88,44,93,17,1,1,1,0,0,1,2,1
0,61,53,71,2,0,2,1,1,0,1,1,1
0,54,89,63,1,0,1,2,1,1,1,2,1
0,52,35,65,14,1,0,1,1,1,1,2,1
1,76,66,45,3,0,1,1,0,1,1,1,1
1,83,35,81,9,0,2,2,0,1,1,1,1
0,94,98,42,9,1,0,2,0,0,0,1,0
1,60,42,43,15,0,1,0,1,1,1,2,1
1,88,93,52,1,0,0,1,0,1,1,0,0
1,66,43,46,15,1,0,0,1,0,0,2,0
0,66,73,70,4,0,2,2,0,1,1,2,0
1,75,86,36,11,0,1,0,0,1,0,0,0
0,91,58,35,7,1,0,0,0,0,1,1,1
1,94,50,33,16,1,1,0,0,1,1,1,0
0,79,71,77,2,1,2,0,1,1,1,0,0
1,89,91,52,6,0,0,2,0,1,1,1,1
0,98,30,58,1,1,2,2,0,1,1,1,1
0,98,81,32,1,1,0,2,1,0,0,1,1
0,83,78,41,12,1,0,0,1,0,1,1,1
0,83,31,50,8,1,1,1,0,0,1,0,0
0,96,30,39,16,0,1,0,1,0,1,0,1
0,86,95,43,19,0,0,2,0,1,0,1,0
0,91,62,81,16,0,0,2,0,0,1,1,0
1,70,48,52,1,1,0,1,0,1,0,2,0
1,99,94,66,18,1,0,1,0,0,1,0,0
1,55,51,46,7,1,0,1,1,0,1,1,0
1,65,88,44,12,0,1,1,0,0,1,1,0
0,81,64,69,17,0,0,1,1,1,1,0,1
0,76,72,72,19,0,2,1,1,0,1,2,1
1,51,77,66,7,0,0,1,0,0,0,0,0
0,71,43,54,7,0,1,2,1,1,1,0,1
0,85,56,78,5,0,1,0,1,0,1,0,1
1,59,84,88,4,1,2,2,1,1,1,1,1
0,70,61,91,8,1,2,2,1,0,0,2,1
0,87,49,30,14,0,2,2,0,1,0,2,0
0,94,60,30,16,0,1,0,1,0,1,2,1
0,83,90,75,5,1,2,0,0,1,0,1,1
0,81,81,73,19,1,0,2,1,1,0,0,1
0,68,51,49,12,1,1,1,0,0,0,2,0
1,80,41,52,9,0,2,1,0,1,1,1,1
1,58,72,56,4,0,0,1,1,0,1,2,1
1,97,42,70,8,1,2,0,1,0,0,2,1
0,81,98,40,14,0,2,2,1,0,0,2,0
0,58,83,52,17,1,1,2,0,0,1,1,1
0,95,51,48,3,0,0,2,1,0,1,0,0
0,83,91,80,11,1,0,1,0,1,1,1,0
1,70,93,93,5,0,0,2,1,0,0,1,1
1,97,59,47,17,1,0,2,0,1,0,0,1
0,89,44,98,19,0,2,1,0,1,1,0,0
1,95,90,40,16,1,0,0,1,1,1,0,1
1,90,48,53,10,1,0,1,1,0,1,1,1
0,80,92,96,17,0,0,0,0,0,0,2,1
0,71,76,98,13,0,1,1,0,0,0,2,1
1,54,58,47,11,1,2,0,0,0,0,2,1
0,60,34,94,18,1,2,1,0,1,0,0,1
1,69,36,98,14,1,1,2,1,1,1,1,1
0,77,37,87,19,1,2,2,1,1,0,1,0
1,62,50,58,1,0,0,0,1,0,0,0,0
1,89,81,99,15,0,2,2,1,1,0,2,1
0,90,80,91,5,1,1,2,0,0,1,2,1
0,98,30,90,8,0,1,1,0,1,1,1,1
0,69,53,36,5,1,0,1,0,0,0,0,0
0,58,89,33,6,0,2,1,1,1,1,0,0
0,68,91,56,16,0,1,1,1,1,1,2,1
0,84,31,42,8,1,2,2,0,0,1,1,0
0,97,51,61,6,0,1,1,0,1,1,1,0
0,61,32,67,19,0,2,0,0,0,1,2,1
0,62,66,78,3,1,1,0,1,0,0,2,0
0,67,68,68,4,1,0,0,0,0,1,0,0
1,72,59,65,17,0,1,0,1,0,0,0,1
0,89,88,56,16,0,0,2,0,1,0,1,1
0,59,32,49,19,0,0,2,1,0,1,2,1
1,55,53,57,19,0,2,1,1,1,1,1,0
1,84,81,91,9,1,2,0,1,0,0,0,1
1,99,71,56,10,0,0,1,0,0,0,0,1
0,61,34,87,12,0,2,1,0,1,0,1,1
0,60,79,39,19,0,2,0,0,1,1,1,1
1,62,71,54,13,0,1,0,1,0,0,0,1
1,90,56,42,18,1,1,2,1,0,0,1,0
1,68,41,86,10,0,2,1,1,0,0,1,1
0,93,98,96,14,1,2,0,1,0,0,2,0
0,64,53,41,5,0,2,0,1,1,1,0,1
1,74,92,69,7,1,0,1,1,0,1,1,0
0,78,40,53,19,0,0,0,0,1,1,1,1
1,58,54,97,12,1,0,2,1,1,0,1,1
1,56,94,90,9,0,0,2,0,0,1,1,1
1,84,93,81,12,0,0,0,0,1,1,1,1
0,62,84,37,7,0,2,1,1,0,0,2,0
1,83,99,60,4,1,2,1,0,1,1,0,0
0,51,36,85,17,0,1,2,0,0,0,2,1
1,94,85,47,7,0,1,1,0,1,0,0,0
0,77,48,85,13,0,1,2,0,1,0,1,1
1,94,54,53,2,1,0,2,0,0,0,2,0
1,94,80,31,12,0,1,0,1,0,0,0,1
0,79,96,32,18,0,0,0,1,1,1,0,0
0,68,86,46,7,1,0,2,1,0,1,2,1
0,74,36,31,3,1,2,0,1,0,0,1,0
1,72,73,65,4,0,2,0,1,0,0,2,1
0,87,59,66,19,0,1,0,0,0,0,1,1
1,50,56,68,19,1,0,2,0,0,1,0,1
1,56,72,54,13,0,0,0,0,1,0,0,1
1,50,31,70,9,1,0,1,1,1,0,2,0
1,86,39,69,6,1,1,0,1,1,0,2,0
1,53,37,84,8,0,2,0,1,1,1,0,0
0,99,36,83,7,0,1,0,1,0,1,1,0
1,50,77,42,7,1,0,0,0,1,0,1,1
0,69,56,35,7,1,1,0,1,1,1,1,1
1,66,60,77,15,0,2,0,1,0,0,0,0
1,75,32,72,19,0,1,1,0,0,1,0,1
1,94,80,33,16,1,1,0,0,0,0,2,0
1,93,83,50,6,1,2,2,1,0,0,1,0
1,67,47,82,7,1,1,1,0,1,1,2,0
0,68,81,40,9,1,2,2,0,1,1,1,1
0,52,99,61,16,1,0,2,0,1,1,2,0
0,62,42,72,6,1,1,1,0,0,1,0,1
0,71,40,45,19,1,2,0,0,1,0,1,1
0,58,63,69,18,1,2,1,0,0,0,2,1
1,68,53,49,5,1,1,2,1,0,0,1,0
1,75,82,41,3,1,0,0,0,0,1,0,0
0,61,75,41,11,1,2,0,0,1,1,0,1
1,68,35,45,8,0,0,2,0,1,0,1,0
0,99,66,52,10,1,0,1,0,0,1,1,1
0,98,99,84,4,1,1,2,0,0,1,1,0
0,50,33,93,8,1,2,2,0,1,1,2,1
1,65,33,74,2,1,2,0,0,1,1,0,0
0,65,96,50,6,0,1,1,1,1,0,0,0
1,96,62,79,12,1,1,1,1,1,1,0,0
0,78,78,74,4,1,2,0,0,0,1,0,1
1,57,58,95,1,1,2,2,0,0,1,0,1
0,61,47,36,14,0,0,2,1,1,0,2,1
1,79,49,90,3,0,2,2,0,1,1,0,1
1,60,57,45,18,0,2,2,0,1,1,0,1
0,86,76,85,7,0,1,0,1,0,0,1,1
0,88,55,52,2,1,2,0,1,0,0,1,1
1,64,54,94,14,0,0,2,1,1,1,2,0
0,61,69,32,15,0,2,0,0,0,0,0,1
1,59,46,43,18,1,2,2,1,1,1,0,0
1,61,41,71,19,1,1,2,1,0,0,0,0
0,88,56,55,12,1,2,0,0,0,0,1,1
1,85,79,75,17,1,1,0,0,0,1,1,1
0,95,96,47,19,0,0,1,0,1,0,1,1
0,79,47,72,2,0,2,1,1,1,1,0,1
1,58,36,57,4,1,1,2,1,0,0,1,0
0,92,38,49,9,0,1,0,0,0,1,0,0
1,56,94,52,1,1,0,2,0,1,1,2,1
1,71,36,57,9,0,1,0,0,1,0,2,1
0,66,50,36,16,0,1,0,0,0,0,0,1
1,73,87,74,19,0,2,0,0,0,0,1,0
0,77,72,61,16,1,0,0,1,0,0,2,0
0,51,43,38,19,0,0,0,1,1,0,2,1
0,84,64,48,7,1,0,1,0,1,0,0,1
0,77,45,44,15,1,1,2,0,1,0,0,0
0,88,85,76,10,1,0,1,1,1,0,1,0
0,93,58,59,17,0,0,0,1,0,1,0,0
1,82,36,59,16,0,0,0,0,0,1,1,1
0,89,93,69,3,1,0,1,1,1,0,2,0
0,57,86,69,17,0,2,1,0,0,0,1,1
1,92,60,85,5,1,2,1,1,0,0,1,0
0,78,83,55,5,0,1,1,1,0,1,0,0
1,99,78,90,11,1,2,0,1,1,0,2,0
1,77,94,43,17,1,2,0,1,0,0,0,1
0,73,52,46,4,1,0,0,0,0,0,1,0
0,74,49,70,3,1,0,0,0,0,0,0,1
1,93,94,90,18,0,1,1,0,0,0,1,1
0,79,81,89,4,1,1,0,1,0,1,0,0
0,71,63,57,16,0,2,1,1,1,0,2,0
0,52,52,44,7,1,2,1,0,0,1,0,0
1,81,92,80,1,1,0,0,1,0,0,2,1
0,72,78,87,5,0,2,2,1,0,1,0,0
1,65,71,78,9,0,2,1,1,0,0,2,1
0,80,66,74,17,0,2,2,0,1,1,0,0
0,96,56,44,6,0,1,0,0,0,0,1,0
1,81,91,62,2,0,1,2,0,0,0,0,1
1,61,52,50,7,1,1,0,1,1,0,2,0
0,66,30,37,5,1,1,2,0,0,1,2,1
0,71,53,38,17,0,2,1,1,0,1,1,1
1,91,68,41,11,0,0,0,1,1,0,2,1
0,65,94,48,15,0,1,1,0,0,0,2,1
0,96,57,37,14,1,0,1,0,1,0,0,0
0,65,57,44,1,1,0,0,0,0,1,0,0
1,91,34,39,10,1,0,1,0,0,1,0,1
0,79,36,78,16,1,1,0,0,1,1,0,1
1,89,62,76,13,1,1,0,1,0,1,2,0
0,92,73,75,12,0,0,2,0,0,0,2,1
1,65,32,62,14,1,1,2,1,1,1,0,1
1,52,99,93,8,0,1,0,0,0,1,1,0
0,85,38,86,7,0,1,0,1,1,0,1,0
0,99,60,30,18,0,1,2,0,1,1,1,0
1,84,74,53,19,0,0,1,1,1,1,0,0
1,88,58,40,7,1,1,2,1,1,1,1,1
1,73,31,45,3,1,0,1,0,1,1,0,1
0,73,92,45,9,1,0,0,0,1,0,0,0
0,82,95,41,7,0,0,2,0,1,1,1,1
1,61,94,88,11,0,2,1,1,0,1,0,0
0,72,79,50,1,1,1,2,0,1,0,2,1
1,64,74,36,14,1,1,2,1,0,0,1,1
1,92,50,37,7,0,2,1,0,1,0,0,1
0,89,86,41,1,1,1,0,0,0,0,1,0
0,51,80,94,6,1,2,1,0,1,0,2,1
1,76,97,56,13,1,0,1,0,1,0,1,1
1,67,57,92,12,0,2,2,1,1,1,1,0
1,98,87,61,11,0,0,2,1,1,1,0,0
0,54,53,66,1,1,0,2,0,0,0,0,0
0,84,53,36,3,1,2,1,1,0,1,2,1
0,66,37,39,9,1,1,1,0,0,0,1,0
0,89,58,86,19,1,1,1,0,0,0,2,1
1,51,42,48,14,0,1,2,1,0,1,0,1
0,79,75,90,10,0,1,0,1,0,0,2,0
0,97,38,46,9,1,1,1,1,1,0,2,1
0,65,43,78,2,1,2,0,0,1,0,2,0
0,68,46,84,4,0,0,1,0,0,0,2,0
1,72,81,79,7,0,2,0,1,0,0,1,0
1,66,37,65,4,0,2,1,0,1,0,1,1
1,89,81,66,4,0,0,0,0,0,0,0,0
0,56,75,39,18,1,1,2,1,1,1,0,1
0,67,60,45,2,0,0,1,1,0,0,2,0
1,69,68,90,5,0,1,1,0,0,0,0,1
1,95,95,34,4,1,1,0,1,0,1,0,0
1,89,45,61,7,1,0,0,0,0,0,2,1
1,80,81,67,5,1,1,0,1,0,0,0,1
0,76,71,81,8,0,2,2,0,0,0,2,0
1,80,84,92,5,0,1,1,0,0,0,1,0
1,88,73,96,9,0,2,1,0,0,0,0,0
1,61,98,41,1,0,2,0,1,0,1,0,1
0,70,40,59,16,0,0,2,0,1,1,1,1
0,70,53,43,12,0,0,1,1,0,1,1,0
0,97,38,65,13,1,1,0,0,1,0,1,1
0,86,38,54,13,0,1,0,1,1,1,0,1
1,57,68,94,5,1,0,1,1,1,1,0,1
0,68,67,53,19,0,2,1,1,1,0,2,1
1,91,93,72,19,1,0,2,0,0,0,2,0
1,63,81,78,15,0,0,1,1,0,0,1,0
0,53,63,74,2,0,0,2,1,1,1,2,1
0,64,91,94,10,0,1,1,1,1,1,1,0
0,69,96,53,8,0,1,2,1,0,1,0,1
0,81,38,78,9,1,0,0,0,0,1,1,0
1,70,68,44,19,0,1,0,0,1,1,1,0
1,55,96,30,10,0,0,1,1,1,1,0,0
0,61,33,43,6,0,0,1,1,1,1,1,1
0,72,80,52,6,0,1,0,0,0,1,2,0
1,73,91,33,2,0,2,2,1,1,1,0,1
1,86,78,50,6,0,2,0,0,0,1,2,1
1,53,98,92,2,0,0,1,0,1,0,2,1
0,96,87,81,9,0,1,0,1,1,0,0,0
1,81,35,90,13,1,2,0,0,1,1,2,1
0,54,93,82,19,0,0,1,1,1,1,2,0
1,69,98,75,6,1,0,1,0,1,0,1,0
0,77,94,59,19,0,2,2,1,1,0,1,0
1,87,81,42,5,0,0,2,1,0,0,0,0
0,69,74,69,9,0,2,1,0,1,1,1,1
0,65,77,89,1,0,0,1,1,1,0,2,0
1,83,66,70,7,1,1,1,0,1,1,1,0
1,85,30,93,7,0,0,1,1,0,0,2,1
0,61,37,31,1,1,0,2,1,0,1,0,1
0,53,37,46,16,0,0,1,1,0,0,1,0
1,51,85,36,18,0,1,1,1,0,0,1,0
0,56,45,73,5,0,2,2,0,0,1,1,0
1,72,60,37,17,0,1,0,0,1,1,1,1
0,97,51,52,1,0,2,2,0,1,1,0,1
1,86,59,81,8,1,0,1,0,1,0,1,1
0,96,89,50,19,1,2,1,0,1,1,2,0
1,85,56,42,9,1,1,0,0,1,0,2,0
1,59,97,32,2,0,1,1,1,0,0,0,0
1,97,98,70,15,0,2,1,0,0,0,2,0
1,78,86,79,3,1,1,1,1,1,0,2,1
0,72,34,49,6,0,0,2,1,1,1,1,0
0,74,63,62,15,1,0,2,0,1,0,1,1
0,50,92,79,13,0,0,1,0,1,0,2,1
1,51,89,80,15,0,2,0,1,0,1,1,1
1,62,62,95,9,1,1,1,1,1,1,1,0
0,70,39,67,12,0,0,2,0,1,1,0,1
0,50,49,36,16,0,2,2,1,1,0,0,1
0,80,69,41,8,0,1,2,1,0,1,1,1
0,67,81,85,10,1,1,1,1,0,0,2,0
1,90,56,40,14,1,0,1,1,0,0,1,0
1,98,69,39,3,0,2,0,1,0,0,2,0
1,89,81,95,7,1,1,2,0,1,1,0,0
0,72,50,70,16,1,2,0,1,1,1,2,1
0,53,48,50,8,1,0,2,0,1,1,1,0
0,94,90,89,18,0,2,0,0,0,0,0,1
0,71,75,86,14,1,1,2,0,0,1,1,1
1,67,69,98,11,1,1,1,1,0,1,0,0
0,66,73,41,9,0,1,0,0,0,1,0,1
1,90,93,38,6,1,2,2,1,1,1,0,0
0,87,32,77,17,1,0,2,1,0,0,0,0
0,53,50,97,6,1,0,2,0,0,1,1,0
0,61,30,83,1,0,0,0,0,1,0,1,1
1,54,37,85,14,0,0,1,1,0,1,2,0
0,96,41,99,19,0,0,2,1,1,0,0,1
1,85,78,57,14,1,2,2,1,0,1,1,1
1,98,52,99,14,0,1,0,0,0,0,0,0
0,69,41,65,8,0,2,0,1,1,0,0,0
1,87,88,31,8,1,0,1,0,1,0,0,0
0,97,74,52,15,0,2,0,1,1,0,2,0
0,54,64,34,8,1,0,1,0,0,0,1,1
0,61,77,33,14,0,1,2,0,0,0,2,0
0,83,56,81,19,1,1,1,0,0,0,1,0
0,72,70,33,18,0,0,2,1,1,0,1,1
0,59,85,39,19,0,0,0,0,1,1,1,1
0,64,34,57,10,1,2,2,0,1,0,0,0
0,87,70,69,11,0,0,1,1,0,1,0,0
0,78,69,48,7,0,1,1,1,0,1,1,0
0,57,42,60,5,1,1,2,1,1,1,0,0
0,54,35,64,16,1,0,1,0,0,0,2,0
0,90,59,74,3,0,2,1,1,0,0,1,0
1,76,97,95,18,1,2,0,0,0,0,1,0
0,90,84,71,9,1,0,2,1,0,0,2,1
1,59,65,90,9,0,0,1,1,0,0,1,0
1,83,90,31,8,0,1,0,0,0,1,2,0
1,87,76,53,19,1,1,2,0,0,0,0,0
0,61,69,53,18,0,2,1,1,1,1,2,1
1,61,72,46,14,1,0,1,0,1,0,2,1
0,83,36,77,8,1,0,0,0,0,1,0,0
0,89,33,73,1,0,0,0,0,1,1,2,1
0,99,45,46,17,1,1,2,1,1,0,1,1
1,72,42,88,12,1,0,0,1,1,0,2,1
0,74,52,41,18,0,2,2,1,1,0,0,0
1,88,67,95,7,1,2,2,0,1,0,2,0
0,55,36,59,8,1,1,1,1,0,1,1,1
1,59,41,47,18,0,0,2,0,0,1,0,0
1,59,83,86,16,1,1,0,1,1,1,2,0
0,51,82,76,16,0,0,2,0,1,1,0,1
1,71,95,72,10,0,1,2,0,0,1,1,1
0,61,49,61,19,0,0,2,1,0,1,0,1
1,98,54,99,13,0,0,0,1,1,0,1,0
1,61,45,82,14,1,0,0,1,0,0,1,0
0,91,81,76,6,0,1,1,1,1,0,0,0
1,80,47,96,9,0,1,1,1,1,0,1,1
0,71,95,76,3,1,0,1,0,0,1,0,0
1,77,89,56,18,1,2,2,0,1,0,1,0
0,69,42,69,1,1,1,1,1,0,1,2,0
1,92,33,69,19,0,1,1,1,0,1,1,0
1,95,84,76,5,1,1,1,0,1,0,2,0
1,54,38,63,6,1,1,1,1,1,1,1,0
0,65,87,84,12,1,1,2,1,1,0,2,1
0,69,37,35,16,0,2,0,0,1,1,2,1
