Gender,Attendance Rate (%),Course Engagement (%),Previous Academic Performance (%),Study Hours,Extracurricular,Mother Qualification,Father Qualification,Health Issues,Disciplinary Actions,Learning Disabilities,Socioeconomic Status,Risk
0,70.0,57.0,64.0,3.0,1,1,0,0,0,0,2,1
0,56.0,56.0,56.0,3.0,0,2,1,1,0,0,1,1
1,63.0,47.0,53.0,1.0,0,0,1,0,0,0,1,1
0,54.0,53.0,50.0,4.0,1,1,2,1,1,0,1,1
1,62.0,42.0,54.0,3.0,1,1,2,0,0,0,1,1
0,68.0,50.0,60.0,4.0,0,2,1,0,0,1,0,1
0,56.0,40.0,64.0,1.0,1,2,2,0,0,0,0,1
0,63.0,48.0,51.0,3.0,0,1,1,0,0,0,0,1
1,54.0,41.0,58.0,3.0,0,1,2,0,0,0,2,1
0,62.0,50.0,60.0,1.0,1,1,2,0,0,0,1,1
1,57.0,48.0,54.0,2.0,0,1,2,0,1,0,1,1
1,54.0,49.0,59.0,4.0,0,1,0,0,1,0,0,1
1,56.0,41.0,61.0,3.0,0,2,1,0,0,0,0,1
1,54.0,47.0,63.0,2.0,1,2,0,1,1,0,0,1
1,68.0,55.0,57.0,4.0,1,1,1,1,0,0,0,1
1,58.0,47.0,61.0,1.0,0,2,1,1,1,0,1,1
1,55.0,54.0,55.0,2.0,0,1,1,0,0,0,0,1
1,59.0,47.0,53.0,3.0,0,1,1,0,0,0,1,1
1,56.0,48.0,53.0,3.0,1,1,1,0,0,0,1,1
0,65.0,51.0,55.0,2.0,1,1,1,0,0,0,0,1
0,69.0,59.0,51.0,3.0,0,2,0,1,0,0,1,1
0,59.0,42.0,54.0,3.0,1,2,2,0,0,0,0,1
0,67.0,41.0,60.0,3.0,1,1,0,0,1,0,1,1
0,61.0,52.0,60.0,3.0,0,2,2,0,1,0,0,1
1,53.0,59.0,51.0,2.0,0,2,1,1,1,0,0,1
1,64.0,60.0,54.0,3.0,0,1,1,1,0,0,1,1
1,60.0,50.0,59.0,2.0,0,0,1,0,1,1,1,1
1,63.0,49.0,55.0,4.0,0,2,1,1,1,0,1,1
1,68.0,53.0,56.0,1.0,0,2,0,0,0,1,0,1
1,59.0,51.0,61.0,2.0,0,2,1,0,0,0,1,1
1,68.0,53.0,50.0,2.0,0,0,2,1,0,1,1,1
0,65.0,57.0,54.0,3.0,1,1,2,0,0,0,0,1
0,60.0,55.0,52.0,2.0,1,2,1,0,0,0,0,1
0,62.0,50.0,52.0,3.0,1,1,1,0,0,0,2,1
0,57.0,49.0,64.0,4.0,1,2,1,1,1,0,1,1
1,70.0,53.0,56.0,2.0,1,0,1,0,1,0,0,1
1,63.0,49.0,58.0,1.0,0,0,1,1,0,0,2,1
1,51.0,49.0,61.0,4.0,0,0,1,1,0,1,1,1
0,57.0,40.0,51.0,2.0,0,1,1,1,0,0,1,1
1,62.0,43.0,54.0,2.0,0,1,1,0,1,1,0,1
1,51.0,50.0,62.0,2.0,1,2,1,0,1,1,0,1
1,50.0,56.0,63.0,2.0,0,0,2,0,0,0,1,1
0,59.0,46.0,56.0,2.0,1,1,2,0,1,0,1,1
1,57.0,50.0,56.0,3.0,0,2,1,1,1,0,2,1
0,59.0,47.0,61.0,2.0,0,1,1,1,0,0,1,1
0,55.0,42.0,54.0,3.0,1,0,1,0,1,0,0,1
0,53.0,59.0,52.0,2.0,0,1,2,1,0,0,1,1
0,64.0,57.0,54.0,3.0,0,1,2,1,0,0,0,1
1,60.0,42.0,56.0,2.0,0,0,1,0,0,0,2,1
0,54.0,54.0,51.0,4.0,0,2,1,1,0,1,0,1
0,56.0,47.0,57.0,3.0,1,1,2,1,0,0,1,1
1,62.0,60.0,61.0,2.0,1,2,0,0,1,0,1,1
1,51.0,46.0,58.0,2.0,0,1,2,1,0,0,1,1
0,53.0,45.0,51.0,1.0,1,2,0,0,1,0,1,1
1,51.0,51.0,57.0,1.0,1,1,1,0,0,1,1,1
0,66.0,57.0,61.0,3.0,0,1,1,1,1,0,0,1
0,65.0,44.0,51.0,2.0,0,2,1,1,0,0,1,1
0,65.0,54.0,51.0,4.0,1,2,0,0,0,0,0,1
0,64.0,41.0,56.0,2.0,1,0,2,1,1,1,1,1
1,63.0,58.0,53.0,3.0,0,1,0,1,0,0,1,1
0,60.0,42.0,64.0,2.0,0,1,0,0,1,0,1,1
1,63.0,58.0,59.0,2.0,0,0,1,0,0,0,0,1
1,51.0,50.0,54.0,4.0,0,2,2,1,1,0,1,1
1,62.0,49.0,61.0,3.0,0,1,0,1,1,0,0,1
1,66.0,59.0,56.0,3.0,1,1,1,1,1,0,1,1
0,60.0,60.0,52.0,3.0,1,0,1,0,0,0,1,1
1,57.0,53.0,54.0,4.0,1,2,1,1,0,0,0,1
0,56.0,43.0,60.0,3.0,0,2,2,1,0,0,0,1
1,63.0,50.0,51.0,1.0,0,1,1,1,0,0,0,1
1,64.0,51.0,54.0,1.0,0,2,2,0,1,0,2,1
0,67.0,50.0,53.0,3.0,0,2,2,0,1,0,0,1
0,57.0,51.0,53.0,3.0,0,1,1,1,1,0,1,1
0,65.0,40.0,60.0,3.0,0,0,2,0,0,1,0,1
1,61.0,54.0,62.0,1.0,0,2,2,0,1,0,1,1
1,68.0,54.0,61.0,4.0,1,1,2,1,1,0,2,1
0,61.0,42.0,60.0,3.0,1,2,1,0,0,1,1,1
0,60.0,51.0,64.0,3.0,0,1,2,1,0,0,1,1
0,62.0,51.0,51.0,1.0,1,2,1,1,1,0,1,1
0,65.0,54.0,53.0,4.0,1,1,2,1,0,1,1,1
1,69.0,42.0,56.0,3.0,0,1,1,1,1,1,0,1
0,51.0,53.0,56.0,3.0,0,2,1,0,0,0,2,1
0,51.0,46.0,56.0,4.0,1,1,1,1,1,0,1,1
0,69.0,50.0,53.0,4.0,0,1,1,1,0,0,0,1
0,61.0,55.0,52.0,2.0,1,1,2,1,1,1,1,1
1,62.0,54.0,58.0,4.0,0,1,2,0,0,1,1,1
0,60.0,42.0,64.0,3.0,0,1,0,1,0,1,1,1
1,52.0,52.0,56.0,1.0,0,1,0,0,0,0,0,1
0,65.0,59.0,51.0,2.0,1,2,1,0,0,0,1,1
0,65.0,43.0,61.0,2.0,1,1,1,0,1,0,1,1
1,56.0,57.0,54.0,3.0,0,1,1,1,0,1,1,1
0,56.0,54.0,54.0,3.0,0,1,2,0,1,0,1,1
1,67.0,55.0,55.0,2.0,0,2,2,1,0,0,0,1
1,51.0,46.0,61.0,4.0,1,2,1,0,0,0,1,1
0,68.0,46.0,62.0,4.0,1,1,1,0,1,0,1,1
1,55.0,58.0,59.0,3.0,0,1,1,0,0,0,1,1
1,62.0,47.0,55.0,4.0,1,1,1,1,0,0,1,1
1,69.0,41.0,55.0,3.0,1,0,2,1,0,0,0,1
1,64.0,52.0,52.0,2.0,0,1,1,1,1,0,2,1
1,58.0,42.0,64.0,3.0,0,0,1,0,0,0,0,1
1,64.0,56.0,60.0,4.0,0,1,1,1,0,0,2,1
1,57.0,53.0,50.0,1.0,1,1,0,0,0,0,2,1
1,56.0,57.0,60.0,4.0,0,1,0,1,0,0,0,1
0,70.0,56.0,57.0,1.0,1,1,1,0,0,0,1,1
0,65.0,42.0,65.0,3.0,1,0,2,1,0,1,1,1
1,63.0,48.0,62.0,3.0,1,2,1,1,1,0,1,1
0,57.0,55.0,53.0,3.0,0,0,1,1,1,0,0,1
1,51.0,48.0,61.0,3.0,1,1,2,0,1,1,1,1
1,51.0,59.0,57.0,3.0,0,1,0,1,0,0,1,1
0,61.0,55.0,53.0,3.0,1,0,2,1,0,1,1,1
1,65.0,40.0,60.0,3.0,0,1,1,1,0,0,0,1
1,61.0,58.0,58.0,2.0,1,2,1,1,1,0,1,1
1,67.0,42.0,50.0,3.0,1,1,1,1,1,0,2,1
1,51.0,43.0,60.0,4.0,1,1,2,1,0,0,2,1
0,57.0,55.0,60.0,2.0,0,0,1,1,0,0,0,1
1,55.0,57.0,52.0,3.0,0,1,2,0,1,0,1,1
1,59.0,51.0,55.0,1.0,0,2,0,1,1,0,1,1
1,51.0,46.0,59.0,3.0,0,1,1,1,0,0,1,1
0,69.0,47.0,52.0,2.0,0,0,1,1,0,0,1,1
1,54.0,47.0,63.0,2.0,1,1,1,1,0,0,1,1
0,68.0,47.0,50.0,2.0,1,0,2,0,1,0,1,1
0,59.0,45.0,52.0,1.0,0,2,2,0,0,0,0,1
1,70.0,52.0,52.0,2.0,1,2,1,0,1,0,1,1
1,61.0,58.0,58.0,2.0,1,1,1,1,0,0,0,1
0,69.0,46.0,59.0,2.0,1,2,2,0,1,0,1,1
1,50.0,44.0,56.0,2.0,1,0,2,1,0,0,1,1
0,65.0,57.0,54.0,4.0,1,1,1,1,0,0,2,1
0,68.0,55.0,62.0,1.0,0,1,1,1,0,0,2,1
1,53.0,59.0,51.0,4.0,1,2,2,1,1,0,0,1
1,52.0,43.0,54.0,3.0,0,1,1,1,0,0,1,1
0,58.0,43.0,51.0,2.0,1,1,1,1,1,0,1,1
0,69.0,51.0,50.0,2.0,1,0,0,1,0,0,2,1
0,61.0,52.0,55.0,4.0,0,2,1,1,1,0,0,1
0,61.0,50.0,53.0,3.0,1,0,1,1,1,0,2,1
1,53.0,52.0,54.0,1.0,0,1,1,1,0,0,1,1
1,50.0,44.0,62.0,2.0,0,1,1,0,0,0,1,1
1,66.0,50.0,52.0,2.0,0,0,2,0,1,0,1,1
1,52.0,53.0,62.0,3.0,1,0,1,0,1,0,0,1
1,63.0,49.0,60.0,4.0,0,1,0,0,0,0,1,1
0,68.0,54.0,55.0,1.0,1,1,2,0,0,0,0,1
1,54.0,49.0,58.0,2.0,1,1,1,0,0,0,2,1
1,63.0,47.0,57.0,2.0,1,2,1,0,0,0,0,1
1,52.0,46.0,52.0,4.0,1,2,2,0,1,0,2,1
1,62.0,48.0,64.0,3.0,0,0,1,1,0,0,2,1
1,53.0,40.0,59.0,4.0,0,0,0,1,1,0,0,1
0,65.0,53.0,63.0,2.0,0,1,1,0,1,0,0,1
0,56.0,57.0,62.0,3.0,0,1,1,0,0,1,2,1
0,59.0,47.0,51.0,2.0,0,0,2,0,0,0,2,1
1,62.0,41.0,53.0,4.0,0,2,0,0,0,0,1,1
0,53.0,60.0,52.0,2.0,1,1,1,0,0,0,0,1
0,65.0,45.0,62.0,3.0,0,2,0,0,1,1,1,1
1,56.0,43.0,63.0,2.0,1,1,2,1,1,0,2,1
1,63.0,47.0,58.0,3.0,0,1,2,1,0,0,0,1
1,53.0,55.0,52.0,2.0,1,2,1,0,1,0,1,1
0,64.0,46.0,52.0,1.0,0,1,1,0,0,0,2,1
0,53.0,51.0,62.0,2.0,1,1,2,1,1,0,1,1
1,59.0,48.0,64.0,3.0,0,0,1,1,0,0,0,1
1,55.0,42.0,53.0,1.0,0,1,1,0,0,0,2,1
0,65.0,47.0,50.0,2.0,0,2,2,0,1,0,1,1
0,55.0,54.0,55.0,2.0,0,0,1,0,0,0,2,1
1,68.0,52.0,50.0,2.0,1,1,0,0,1,0,1,1
1,68.0,42.0,62.0,2.0,0,2,1,0,0,0,0,1
0,54.0,43.0,57.0,2.0,0,1,1,1,0,0,2,1
1,62.0,53.0,60.0,1.0,1,1,0,1,0,1,2,1
0,52.0,56.0,56.0,2.0,0,2,1,0,1,0,0,1
0,58.0,47.0,55.0,4.0,0,0,1,1,0,0,0,1
0,64.0,52.0,53.0,1.0,0,1,2,1,1,1,2,1
0,63.0,43.0,62.0,3.0,0,2,1,1,0,0,1,1
1,62.0,46.0,60.0,2.0,0,1,1,1,1,0,2,1
1,56.0,40.0,55.0,4.0,1,2,0,1,0,0,0,1
0,58.0,55.0,55.0,1.0,0,1,0,0,0,0,0,1
0,52.0,48.0,50.0,3.0,1,2,0,0,1,0,0,1
0,64.0,56.0,51.0,2.0,1,1,0,0,0,0,0,1
0,60.0,54.0,59.0,1.0,1,1,1,0,0,0,1,1
0,64.0,57.0,58.0,2.0,0,1,1,0,0,0,0,1
1,55.0,46.0,57.0,2.0,0,0,1,0,1,0,1,1
1,56.0,44.0,62.0,2.0,0,0,0,1,0,0,0,1
1,57.0,59.0,58.0,2.0,1,2,1,1,0,1,2,1
1,51.0,54.0,56.0,4.0,1,2,2,1,0,0,0,1
0,57.0,57.0,52.0,2.0,0,2,1,0,0,0,2,1
0,66.0,40.0,62.0,2.0,1,2,0,0,1,0,1,1
0,68.0,47.0,59.0,3.0,0,2,2,0,1,0,1,1
0,60.0,55.0,51.0,3.0,1,2,1,0,0,0,0,1
0,59.0,42.0,60.0,1.0,1,2,0,0,1,0,0,1
1,51.0,51.0,56.0,3.0,1,0,1,1,1,0,1,1
0,68.0,49.0,62.0,2.0,1,2,1,0,0,0,0,1
1,50.0,40.0,64.0,1.0,0,2,1,0,0,0,0,1
1,69.0,45.0,59.0,2.0,0,0,2,0,1,0,0,1
1,60.0,46.0,61.0,1.0,0,2,1,1,1,0,1,1
1,57.0,42.0,51.0,2.0,1,0,1,1,0,1,0,1
0,68.0,53.0,58.0,2.0,1,1,1,1,0,0,2,1
1,50.0,45.0,61.0,2.0,0,0,1,0,1,1,0,1
1,62.0,46.0,57.0,3.0,0,1,0,1,0,0,0,1
1,61.0,58.0,59.0,3.0,0,1,1,1,0,0,2,1
0,54.0,49.0,63.0,3.0,0,1,1,0,1,0,0,1
0,59.0,48.0,53.0,3.0,0,2,2,1,1,0,2,1
0,63.0,54.0,51.0,4.0,1,2,1,1,1,0,2,1
1,65.0,58.0,60.0,4.0,0,2,1,0,0,0,2,1
1,50.0,41.0,62.0,4.0,1,0,1,0,0,0,1,1
0,69.0,49.0,63.0,1.0,0,1,2,0,0,0,1,1
1,53.0,52.0,60.0,2.0,1,2,1,1,0,0,0,1
0,55.0,46.0,62.0,3.0,1,1,1,1,1,0,2,1
0,55.0,55.0,61.0,2.0,0,1,2,1,1,0,1,1
1,51.0,59.0,51.0,1.0,1,1,2,0,0,0,1,1
1,52.0,59.0,61.0,2.0,0,1,1,0,0,0,0,1
1,70.0,45.0,53.0,4.0,1,2,1,0,0,1,0,1
1,56.0,45.0,54.0,2.0,1,2,2,1,1,0,1,1
0,52.0,59.0,56.0,2.0,1,0,1,1,0,0,0,1
0,52.0,49.0,55.0,1.0,0,1,1,0,0,0,1,1
0,64.0,44.0,55.0,3.0,0,1,0,0,1,1,1,1
0,67.0,54.0,53.0,2.0,0,1,1,1,1,0,1,1
0,55.0,46.0,54.0,1.0,0,1,1,0,1,0,1,1
1,50.0,45.0,50.0,4.0,1,1,0,1,0,0,0,1
0,54.0,58.0,57.0,3.0,0,2,0,0,1,0,0,1
0,51.0,43.0,62.0,3.0,0,2,0,1,1,0,1,1
0,52.0,41.0,63.0,4.0,0,2,1,0,1,0,1,1
1,59.0,45.0,62.0,2.0,1,2,0,0,0,0,2,1
1,55.0,52.0,56.0,3.0,1,0,2,1,0,0,0,1
1,60.0,42.0,61.0,2.0,0,1,0,0,0,0,1,1
1,55.0,49.0,54.0,3.0,0,1,1,0,0,0,1,1
0,69.0,53.0,51.0,1.0,0,2,0,1,1,1,1,1
0,68.0,57.0,60.0,1.0,0,2,1,0,1,0,1,1
1,61.0,45.0,60.0,2.0,1,1,1,1,0,0,1,1
1,57.0,56.0,62.0,1.0,1,1,1,1,1,0,0,1
0,58.0,45.0,59.0,2.0,1,1,2,1,0,0,0,1
0,58.0,54.0,52.0,3.0,1,1,0,1,0,0,0,1
1,65.0,49.0,63.0,3.0,1,1,1,1,1,0,1,1
1,59.0,42.0,59.0,1.0,1,2,2,1,0,0,1,1
1,67.0,54.0,62.0,2.0,1,1,2,0,0,0,0,1
1,69.0,44.0,62.0,3.0,1,2,2,1,0,0,1,1
0,57.0,44.0,54.0,3.0,0,0,0,1,1,0,2,1
0,61.0,47.0,51.0,1.0,1,0,2,0,1,0,1,1
0,52.0,53.0,53.0,3.0,0,1,1,0,0,0,2,1
1,54.0,45.0,51.0,3.0,1,2,0,1,0,0,0,1
1,58.0,44.0,54.0,1.0,0,1,1,1,0,0,0,1
0,54.0,40.0,57.0,2.0,0,2,2,1,0,0,2,1
0,68.0,49.0,64.0,2.0,0,1,0,1,0,0,0,1
0,53.0,49.0,63.0,4.0,1,2,1,0,0,0,2,1
0,59.0,45.0,61.0,2.0,1,1,0,0,0,0,2,1
1,62.0,41.0,50.0,2.0,1,1,2,1,0,0,1,1
0,64.0,49.0,55.0,4.0,0,1,1,0,1,0,0,1
0,58.0,56.0,60.0,2.0,0,1,0,1,0,0,1,1
0,67.0,54.0,52.0,3.0,0,1,0,0,1,0,0,1
0,61.0,57.0,62.0,1.0,1,1,2,0,1,0,0,1
0,59.0,40.0,64.0,4.0,1,2,0,0,0,0,0,1
0,51.0,59.0,55.0,3.0,1,2,1,0,0,0,0,1
0,59.0,47.0,61.0,3.0,1,1,1,1,1,0,1,1
1,66.0,60.0,52.0,1.0,1,2,1,0,0,0,2,1
1,62.0,45.0,60.0,1.0,0,2,1,0,0,1,1,1
1,67.0,49.0,50.0,3.0,0,2,2,0,1,0,0,1
1,60.0,47.0,52.0,2.0,1,1,1,1,0,0,0,1
0,52.0,47.0,61.0,3.0,0,1,0,0,0,0,2,1
1,50.0,57.0,61.0,3.0,1,1,2,1,0,0,0,1
1,56.0,55.0,60.0,4.0,1,0,2,0,0,0,0,1
0,64.0,60.0,57.0,2.0,0,1,2,0,1,0,0,1
0,66.0,52.0,60.0,3.0,0,1,1,1,1,0,0,1
1,56.0,49.0,62.0,3.0,0,1,1,0,1,0,1,1
1,60.0,42.0,64.0,2.0,1,1,2,0,0,0,1,1
0,58.0,60.0,63.0,3.0,0,0,2,1,0,0,1,1
1,58.0,51.0,62.0,1.0,0,1,1,1,0,1,1,1
0,55.0,54.0,60.0,3.0,1,1,2,0,0,0,2,1
0,53.0,48.0,59.0,4.0,0,1,1,0,0,0,1,1
0,54.0,51.0,52.0,2.0,0,1,2,1,0,0,0,1
0,51.0,59.0,52.0,2.0,0,0,2,1,0,0,0,1
1,54.0,43.0,62.0,1.0,0,2,1,1,0,0,1,1
0,50.0,46.0,62.0,3.0,1,0,2,1,1,0,1,1
0,63.0,43.0,59.0,3.0,1,1,1,1,0,0,1,1
1,56.0,56.0,57.0,1.0,0,2,2,1,0,1,0,1
0,69.0,41.0,50.0,3.0,1,1,0,1,0,0,0,1
1,54.0,42.0,55.0,3.0,0,1,2,0,0,0,1,1
1,57.0,46.0,56.0,4.0,1,1,1,0,1,0,0,1
1,57.0,50.0,57.0,3.0,1,0,2,0,0,0,1,1
0,50.0,48.0,64.0,2.0,0,1,0,0,0,1,1,1
1,67.0,41.0,52.0,4.0,0,1,1,1,1,0,0,1
1,51.0,59.0,58.0,2.0,0,0,0,0,0,0,0,1
0,69.0,59.0,56.0,3.0,1,1,2,1,0,0,0,1
1,68.0,46.0,65.0,3.0,0,0,1,1,0,0,0,1
1,61.0,55.0,63.0,2.0,0,2,2,0,1,0,1,1
1,61.0,52.0,57.0,1.0,0,1,2,1,0,0,0,1
1,63.0,45.0,65.0,1.0,0,0,2,1,1,0,2,1
1,58.0,45.0,58.0,2.0,1,2,0,0,0,1,1,1
0,63.0,50.0,53.0,2.0,1,1,0,0,0,0,1,1
1,51.0,48.0,58.0,3.0,1,1,2,0,0,0,0,1
1,51.0,46.0,53.0,2.0,0,1,1,0,0,0,0,1
0,59.0,56.0,60.0,2.0,0,1,2,1,0,0,1,1
0,61.0,50.0,64.0,2.0,0,0,0,1,1,1,1,1
0,68.0,53.0,62.0,2.0,1,0,1,0,0,1,2,1
1,52.0,44.0,54.0,1.0,0,1,2,0,0,0,1,1
0,66.0,51.0,54.0,1.0,1,2,2,0,1,1,1,1
1,54.0,46.0,51.0,2.0,0,1,0,1,0,0,1,1
1,58.0,51.0,54.0,1.0,1,1,1,1,1,0,0,1
0,56.0,56.0,51.0,2.0,1,2,2,0,1,0,2,1
0,58.0,55.0,57.0,3.0,1,1,0,1,1,0,2,1
1,53.0,47.0,61.0,2.0,0,1,0,1,0,1,1,1
0,60.0,54.0,61.0,1.0,0,2,1,0,1,1,0,1
1,66.0,59.0,51.0,4.0,1,1,0,0,1,0,2,1
0,59.0,53.0,55.0,3.0,1,0,1,0,0,0,0,1
0,60.0,43.0,54.0,1.0,0,1,1,0,1,1,1,1
0,67.0,54.0,52.0,1.0,0,2,2,0,0,0,1,1
1,64.0,42.0,55.0,3.0,1,1,2,0,0,0,0,1
0,60.0,57.0,54.0,3.0,1,1,1,1,1,0,1,1
1,55.0,50.0,60.0,1.0,0,0,1,0,0,1,0,1
1,68.0,48.0,63.0,2.0,0,1,2,0,0,0,1,1
1,62.0,41.0,57.0,4.0,1,1,0,0,0,1,2,1
1,54.0,48.0,61.0,3.0,1,0,2,0,0,0,0,1
0,55.0,58.0,52.0,2.0,0,1,0,1,1,1,0,1
1,66.0,40.0,63.0,2.0,0,1,0,0,1,0,2,1
1,51.0,49.0,52.0,1.0,1,0,1,1,1,1,1,1
0,70.0,59.0,53.0,2.0,0,1,1,0,0,0,0,1
1,53.0,48.0,52.0,4.0,0,1,1,0,1,1,0,1
0,66.0,49.0,55.0,1.0,1,1,1,1,1,0,2,1
1,58.0,52.0,58.0,4.0,0,2,1,1,0,0,1,1
0,60.0,49.0,65.0,2.0,0,1,2,1,0,1,2,1
1,68.0,43.0,62.0,2.0,0,0,1,1,1,0,1,1
0,58.0,40.0,56.0,1.0,1,1,0,1,0,0,1,1
1,61.0,52.0,59.0,3.0,0,1,0,1,1,0,0,1
1,51.0,58.0,59.0,2.0,0,2,1,0,1,0,0,1
0,50.0,42.0,62.0,3.0,0,1,2,1,1,0,1,1
0,55.0,44.0,61.0,3.0,0,1,1,0,0,1,0,1
0,64.0,47.0,59.0,2.0,1,1,2,0,0,0,1,1
0,52.0,56.0,60.0,3.0,1,2,0,0,0,0,0,1
1,52.0,45.0,61.0,1.0,1,1,1,1,0,0,1,1
1,58.0,58.0,52.0,3.0,0,2,2,1,1,0,1,1
0,63.0,41.0,53.0,1.0,0,0,2,1,0,1,0,1
1,64.0,59.0,60.0,2.0,0,1,0,0,0,0,0,1
0,54.0,51.0,63.0,3.0,0,0,1,0,0,0,1,1
0,52.0,53.0,56.0,1.0,0,2,1,0,1,0,1,1
1,69.0,47.0,65.0,4.0,0,0,1,0,1,0,0,1
1,55.0,56.0,53.0,4.0,1,1,1,1,0,0,2,1
1,67.0,43.0,56.0,2.0,1,0,2,0,1,0,1,1
1,67.0,41.0,56.0,1.0,1,2,2,0,1,0,0,1
1,65.0,48.0,64.0,3.0,0,1,0,0,0,0,0,1
1,53.0,57.0,54.0,4.0,1,2,1,1,1,1,1,1
1,66.0,55.0,57.0,2.0,0,0,0,0,1,1,1,1
0,65.0,50.0,53.0,4.0,0,0,2,0,1,0,1,1
0,62.0,51.0,58.0,4.0,0,1,0,0,1,0,1,1
0,57.0,43.0,63.0,2.0,0,1,2,1,0,0,0,1
0,55.0,57.0,55.0,3.0,0,1,1,1,0,0,1,1
0,52.0,56.0,62.0,2.0,0,2,1,1,0,0,1,1
1,60.0,53.0,64.0,3.0,0,0,1,1,1,0,0,1
0,62.0,49.0,51.0,2.0,1,1,1,0,0,0,0,1
0,57.0,59.0,61.0,1.0,0,1,1,0,0,0,2,1
0,60.0,58.0,54.0,3.0,0,1,1,1,0,0,0,1
0,57.0,53.0,53.0,1.0,0,1,2,1,1,0,0,1
0,63.0,47.0,59.0,3.0,0,0,2,0,0,0,1,1
0,68.0,52.0,61.0,4.0,1,2,1,0,1,0,0,1
0,53.0,52.0,56.0,2.0,0,2,2,0,0,0,1,1
1,58.0,48.0,51.0,2.0,0,1,2,1,0,0,1,1
1,53.0,46.0,64.0,3.0,1,1,2,1,0,1,2,1
0,62.0,48.0,61.0,2.0,1,0,0,1,1,0,0,1
1,65.0,51.0,54.0,4.0,0,1,1,1,0,0,0,1
1,69.0,49.0,57.0,2.0,0,1,0,0,0,0,0,1
1,56.0,45.0,50.0,3.0,1,1,1,1,1,0,0,1
1,69.0,55.0,55.0,2.0,1,2,2,0,0,0,1,1
0,51.0,51.0,58.0,1.0,1,0,2,1,0,0,2,1
1,62.0,41.0,58.0,2.0,1,0,2,0,0,0,0,1
1,51.0,47.0,53.0,1.0,1,1,1,0,1,0,0,1
1,68.0,58.0,62.0,2.0,0,1,0,1,1,0,2,1
0,61.0,55.0,54.0,3.0,1,0,0,0,1,0,2,1
0,63.0,46.0,59.0,1.0,1,1,1,1,1,0,0,1
0,67.0,59.0,54.0,1.0,0,1,0,1,0,0,2,1
0,53.0,42.0,56.0,2.0,1,2,0,0,0,0,1,1
0,51.0,59.0,53.0,3.0,1,1,1,0,1,1,2,1
0,68.0,45.0,59.0,3.0,0,2,0,1,1,0,0,1
0,56.0,40.0,56.0,1.0,0,1,1,0,1,0,1,1
1,53.0,49.0,50.0,4.0,0,2,2,0,1,0,0,1
1,59.0,47.0,50.0,4.0,1,2,0,1,1,0,1,1
1,62.0,51.0,57.0,2.0,1,2,2,0,1,1,2,1
0,51.0,56.0,53.0,3.0,0,2,2,0,1,0,0,1
0,55.0,57.0,59.0,2.0,0,1,1,0,0,0,0,1
0,51.0,48.0,56.0,4.0,0,1,2,0,0,0,0,1
0,58.0,49.0,60.0,3.0,0,2,1,0,0,0,1,1
0,68.0,43.0,64.0,4.0,0,1,2,0,1,0,1,1
1,70.0,41.0,58.0,2.0,0,0,2,0,0,0,1,1
1,63.0,53.0,62.0,2.0,0,2,2,0,0,0,1,1
0,53.0,41.0,61.0,3.0,0,1,0,1,0,0,1,1
0,68.0,55.0,64.0,3.0,1,0,2,1,0,0,0,1
0,60.0,51.0,53.0,3.0,1,1,2,0,0,0,1,1
0,53.0,44.0,62.0,4.0,0,2,2,0,1,0,0,1
1,68.0,51.0,64.0,3.0,0,2,0,1,1,0,1,1
0,65.0,44.0,56.0,3.0,1,1,0,0,0,0,1,1
0,65.0,49.0,55.0,2.0,1,0,1,1,0,0,1,1
0,64.0,56.0,64.0,2.0,0,1,2,1,1,0,1,1
0,54.0,49.0,59.0,2.0,0,1,0,0,1,0,1,1
1,54.0,43.0,56.0,3.0,0,1,2,1,0,1,0,1
0,64.0,54.0,62.0,2.0,0,2,1,1,1,0,2,1
0,54.0,44.0,55.0,1.0,0,0,1,1,1,0,1,1
1,59.0,55.0,53.0,1.0,0,1,1,0,0,0,1,1
1,66.0,50.0,58.0,4.0,1,0,2,0,1,0,0,1
1,66.0,49.0,58.0,1.0,0,2,1,0,0,0,1,1
0,59.0,57.0,62.0,1.0,1,0,1,0,0,0,1,1
0,66.0,54.0,57.0,2.0,0,1,1,0,1,0,1,1
1,67.0,41.0,62.0,2.0,0,2,1,0,0,0,1,1
1,63.0,46.0,55.0,2.0,1,1,2,1,0,1,0,1
1,55.0,57.0,59.0,1.0,1,0,1,0,1,0,1,1
1,55.0,40.0,53.0,1.0,0,0,1,1,0,0,0,1
1,56.0,51.0,56.0,3.0,0,1,1,1,0,0,1,1
1,52.0,55.0,63.0,3.0,0,1,1,0,0,0,0,1
0,55.0,52.0,53.0,1.0,0,2,1,0,1,0,1,1
0,54.0,55.0,62.0,3.0,0,1,1,1,0,0,1,1
0,59.0,55.0,54.0,3.0,0,2,1,1,1,0,1,1
1,68.0,54.0,51.0,3.0,0,2,1,0,0,0,2,1
1,52.0,56.0,52.0,2.0,0,2,1,0,1,0,1,1
1,64.0,53.0,61.0,2.0,1,1,1,0,0,0,0,1
1,64.0,48.0,54.0,3.0,0,2,1,1,0,0,0,1
1,52.0,49.0,60.0,2.0,0,2,0,0,1,0,2,1
1,68.0,54.0,60.0,2.0,1,1,0,1,0,0,2,1
0,61.0,58.0,55.0,2.0,1,1,0,0,1,0,2,1
0,57.0,45.0,57.0,3.0,0,2,2,1,1,0,2,1
